customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn
customer_6587,Female,1,No,Yes,30,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Two year,35.01,103.74,3112.2,No
customer_6588,Male,0,No,No,72,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1440,No
customer_6589,Female,1,Yes,No,48,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,54.11,114.57,5499.36,No
customer_6590,Female,1,No,No,1,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,73.94,108.94,108.94,No
customer_6591,Male,1,No,No,47,No,Yes,DSL,No,No,No,Yes,No,Yes,Two year,33.19,78.19,3674.93,No
customer_6592,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,110.35,157.5,2047.5,No
customer_6593,Male,0,No,No,58,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,127.67,173.14,10042.12,No
customer_6594,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,85.01,159.39,9085.23,No
customer_6595,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,32.41,1847.37,No
customer_6596,Male,1,No,Yes,50,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,One year,112.78,132.78,6639.0,No
customer_6597,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,39.65,39.65,Yes
customer_6598,Male,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,800,Yes
customer_6599,Male,1,No,No,15,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,27.88,72.88,1093.2,No
customer_6600,Male,1,No,Yes,3,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,62.02,112.02,336.06,Yes
customer_6601,Female,0,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,58.63,120.58,1326.38,No
customer_6602,Male,1,No,Yes,28,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,116.34,156.34,4377.52,No
customer_6603,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,120,No
customer_6604,Male,1,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,260,No
customer_6605,Female,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,41.53,456.83,No
customer_6606,Male,0,Yes,No,4,No,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,39.07,74.07,296.28,No
customer_6607,Male,0,Yes,No,31,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,30.81,60.81,1885.11,No
customer_6608,Male,1,No,No,42,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,840,No
customer_6609,Female,0,No,No,68,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,28.54,63.54,4320.72,No
customer_6610,Male,0,No,Yes,44,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,116.86,166.86,7341.84,No
customer_6611,Female,0,No,No,8,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,27.75,82.79,662.32,No
customer_6612,Male,1,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,960,No
customer_6613,Female,0,No,Yes,32,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,39.41,1261.12,No
customer_6614,Female,1,Yes,Yes,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,42.23,717.91,No
customer_6615,Female,1,No,No,8,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No internet service,One year,52.11,101.95,815.6,No
customer_6616,Male,0,No,No,61,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,42.56,86.38,5269.18,No
customer_6617,Female,0,Yes,Yes,56,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,137.47,177.47,9938.32,No
customer_6618,Female,1,Yes,Yes,28,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Two year,125.44,150.44,4212.32,No
customer_6619,Male,1,No,Yes,24,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,36.3,99.66,2391.84,No
customer_6620,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,100.78,202.33,2832.62,No
customer_6621,Male,0,No,No,5,No,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,93.01,123.01,615.05,No
customer_6622,Female,0,Yes,Yes,41,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,67.09,112.09,4595.69,No
customer_6623,Female,1,No,Yes,28,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,30.02,64.03,1792.84,Yes
customer_6624,Female,1,No,No,3,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,46.03,83.98,251.94,No
customer_6625,Female,0,Yes,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1120,No
customer_6626,Female,1,Yes,No,48,No,Yes,DSL,No,No internet service,No,No,Yes,Yes,Two year,54.09,104.09,4996.32,No
customer_6627,Female,1,Yes,Yes,43,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,61.77,147.79,6354.97,No
customer_6628,Male,1,Yes,Yes,13,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No internet service,Two year,42.11,84.8,1102.4,No
customer_6629,Female,0,No,No,2,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,40,No
customer_6630,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,34.24,2088.64,No
customer_6631,Female,1,No,No,63,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,82.52,134.83,8494.29,No
customer_6632,Male,0,Yes,Yes,44,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,42.72,116.01,5104.44,No
customer_6633,Female,0,Yes,Yes,57,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,51.98,91.98,5242.86,No
customer_6634,Female,0,No,No,19,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,58.88,136.9,2601.1,No
customer_6635,Male,1,No,No,57,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1140,No
customer_6636,Male,0,Yes,No,56,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,57.34,102.34,5731.04,No
customer_6637,Male,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,119.24,178.9,11986.3,No
customer_6638,Male,1,No,Yes,51,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,31.08,1585.08,No
customer_6639,Female,0,No,Yes,36,No,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,49.11,89.11,3207.96,No
customer_6640,Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,44.76,313.32,No
customer_6641,Female,1,No,Yes,43,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,113.69,181.48,7803.64,No
customer_6642,Male,1,No,Yes,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,47.44,189.76,Yes
customer_6643,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,32.3,2196.4,No
customer_6644,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,49.89,95.16,2854.8,No
customer_6645,Female,0,Yes,No,44,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,53.73,98.42,4330.48,No
customer_6646,Male,0,No,Yes,8,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,26.61,56.61,452.88,No
customer_6647,Male,0,No,No,31,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,620,No
customer_6648,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,28.91,93.72,2999.04,No
customer_6649,Male,0,Yes,No,66,No,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,24.4,44.4,2930.4,No
customer_6650,Male,0,No,No,29,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,29.41,84.41,2447.89,No
customer_6651,Male,1,No,Yes,28,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,35.94,1006.32,No
customer_6652,Female,0,Yes,No,2,No,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,51.06,86.06,172.12,No
customer_6653,Male,0,Yes,No,56,No,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,28.41,63.41,3550.96,No
customer_6654,Female,0,No,No,29,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,580,No
customer_6655,Male,1,No,No,8,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,160,No
customer_6656,Female,0,No,No,25,No,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,One year,41.37,101.37,2534.25,Yes
customer_6657,Male,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,77.44,136.47,136.47,No
customer_6658,Male,0,No,No,61,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1220,No
customer_6659,Female,1,Yes,Yes,2,No,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,112.17,147.17,294.34,Yes
customer_6660,Female,0,Yes,No,45,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,119.73,168.25,7571.25,No
customer_6661,Female,1,No,No,67,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Two year,52.11,97.11,6506.37,No
customer_6662,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,106.85,146.85,3524.4,Yes
customer_6663,Female,0,No,Yes,50,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,109.08,189.73,9486.5,No
customer_6664,Male,0,No,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,44.54,534.48,No
customer_6665,Male,1,No,Yes,43,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,112.92,171.22,7362.46,No
customer_6666,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,38.55,1310.7,No
customer_6667,Male,1,Yes,No,54,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,110.49,170.49,9206.46,No
customer_6668,Female,1,No,No,8,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,67.85,122.85,982.8,No
customer_6669,Male,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,61.19,128.19,128.19,Yes
customer_6670,Male,1,Yes,Yes,60,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,119.94,158.56,9513.6,No
customer_6671,Female,1,Yes,No,40,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,109.1,187.75,7510.0,No
customer_6672,Female,1,No,No,43,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,Two year,31.37,91.37,3928.91,No
customer_6673,Male,0,Yes,No,63,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1260,No
customer_6674,Male,1,No,Yes,30,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,600,No
customer_6675,Female,1,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,139.3,214.25,9855.5,No
customer_6676,Female,1,No,No,1,No,No phone service,DSL,No,Yes,No internet service,No,Yes,No,One year,42.03,82.03,82.03,Yes
customer_6677,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,81.31,152.78,10389.04,No
customer_6678,Female,0,No,No,57,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,45.08,104.83,5975.31,No
customer_6679,Female,1,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,49.76,2139.68,No
customer_6680,Male,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1100,No
customer_6681,Male,0,No,No,42,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Two year,77.25,97.25,4084.5,No
customer_6682,Male,0,Yes,Yes,33,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,660,No
customer_6683,Male,0,Yes,Yes,29,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,44.74,116.34,3373.86,No
customer_6684,Female,1,No,Yes,70,No,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,25.02,70.02,4901.4,No
customer_6685,Male,0,No,No,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,38.55,2659.95,No
customer_6686,Male,1,No,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,133.49,186.06,10047.24,No
customer_6687,Male,0,Yes,Yes,66,No,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,36.39,81.39,5371.74,Yes
customer_6688,Male,1,No,Yes,12,No,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,78.22,123.22,1478.64,No
customer_6689,Male,0,Yes,No,2,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,45.12,109.38,218.76,Yes
customer_6690,Male,1,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,500,No
customer_6691,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,36.42,2039.52,Yes
customer_6692,Male,1,No,No,23,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,46.43,81.43,1872.89,No
customer_6693,Female,1,No,Yes,52,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,40.41,2101.32,No
customer_6694,Male,1,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,49.97,3447.93,No
customer_6695,Female,1,Yes,No,42,No,No phone service,DSL,No,No,No internet service,No internet service,Yes,No internet service,Two year,45.26,80.26,3370.92,No
customer_6696,Female,0,Yes,No,59,No,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,56.33,96.33,5683.47,No
customer_6697,Female,1,Yes,No,57,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Two year,28.24,85.06,4848.42,No
customer_6698,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,40.63,1950.24,No
customer_6699,Male,0,Yes,Yes,41,No,No,DSL,Yes,Yes,No,No internet service,No,No,Two year,46.05,81.05,3323.05,No
customer_6700,Female,1,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,46.68,3034.2,No
customer_6701,Male,0,No,No,10,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,200,Yes
customer_6702,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,88.24,137.15,2331.55,No
customer_6703,Female,0,Yes,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1020,No
customer_6704,Female,1,No,Yes,45,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,97.58,160.27,7212.15,No
customer_6705,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,45.86,1971.98,No
customer_6706,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,40.79,856.59,No
customer_6707,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,48.6,2527.2,No
customer_6708,Female,1,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,49.01,2842.58,Yes
customer_6709,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,33.34,966.86,No
customer_6710,Female,1,Yes,No,7,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,31.47,71.47,500.29,No
customer_6711,Female,1,No,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,One year,28.13,85.24,4773.44,No
customer_6712,Female,0,Yes,Yes,72,No,Yes,DSL,No,No,No,Yes,No internet service,Yes,One year,22.31,67.31,4846.32,No
customer_6713,Female,0,Yes,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,38.9,739.1,No
customer_6714,Female,1,No,No,24,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Two year,29.52,70.32,1687.68,No
customer_6715,Male,0,No,No,18,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,35.07,100.49,1808.82,Yes
customer_6716,Female,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,40.21,160.84,Yes
customer_6717,Female,0,No,No,71,No,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,34.02,89.02,6320.42,No
customer_6718,Female,1,No,Yes,26,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Two year,37.7,99.74,2593.24,No
customer_6719,Male,1,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,780,Yes
customer_6720,Male,0,No,Yes,25,No,No phone service,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,46.27,81.27,2031.75,No
customer_6721,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,74.32,123.55,3212.3,No
customer_6722,Male,0,Yes,No,61,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,20.96,87.85,5358.85,No
customer_6723,Male,1,No,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,980,Yes
customer_6724,Female,1,No,Yes,41,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,49.58,96.44,3954.04,No
customer_6725,Male,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,85.46,150.96,4226.88,No
customer_6726,Female,1,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,760,No
customer_6727,Male,0,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,113.0,176.2,10395.8,No
customer_6728,Male,1,No,No,40,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,44.48,116.32,4652.8,No
customer_6729,Male,0,No,No,32,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,58.08,124.54,3985.28,No
customer_6730,Female,0,No,No,15,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,300,No
customer_6731,Male,1,Yes,Yes,22,No,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Two year,27.5,77.5,1705.0,No
customer_6732,Female,1,No,No,6,No,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,137.08,172.08,1032.48,No
customer_6733,Male,1,Yes,Yes,25,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,99.99,159.77,3994.25,No
customer_6734,Male,0,No,No,11,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,49.95,89.95,989.45,No
customer_6735,Female,1,No,Yes,71,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1420,No
customer_6736,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,79.77,169.81,679.24,Yes
customer_6737,Male,1,Yes,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,44.42,3020.56,No
customer_6738,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,94.84,153.39,7362.72,No
customer_6739,Female,1,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,36.66,916.5,No
customer_6740,Male,0,Yes,Yes,4,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,57.67,122.67,490.68,Yes
customer_6741,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,32.82,123.92,2602.32,Yes
customer_6742,Male,1,No,No,12,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,One year,115.7,145.7,1748.4,No
customer_6743,Female,1,Yes,Yes,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,47.77,1289.79,No
customer_6744,Female,1,Yes,No,32,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,640,No
customer_6745,Female,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,40.02,880.44,No
customer_6746,Female,0,No,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,47.85,813.45,No
customer_6747,Male,0,No,Yes,29,No,No,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,55.63,95.63,2773.27,No
customer_6748,Male,1,Yes,No,25,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,500,No
customer_6749,Male,0,No,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,300,No
customer_6750,Male,1,Yes,No,38,No,No,DSL,Yes,No,Yes,No internet service,No,No,One year,45.47,85.47,3247.86,Yes
customer_6751,Male,0,No,Yes,32,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,640,No
customer_6752,Female,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,38.31,957.75,Yes
customer_6753,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,121.84,190.74,8964.78,No
customer_6754,Female,1,Yes,Yes,64,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,67.36,97.36,6231.04,No
customer_6755,Male,0,No,Yes,37,No,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,59.28,89.28,3303.36,No
customer_6756,Female,1,Yes,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,42.64,42.64,Yes
customer_6757,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,46.24,231.2,Yes
customer_6758,Male,1,Yes,Yes,45,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,81.51,121.51,5467.95,No
customer_6759,Male,0,Yes,No,49,No,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,49.53,84.53,4141.97,No
customer_6760,Female,0,Yes,Yes,37,No,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Two year,43.16,83.16,3076.92,No
customer_6761,Male,1,Yes,No,17,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,139.8,164.8,2801.6,No
customer_6762,Female,0,No,No,26,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,136.02,168.39,4378.14,No
customer_6763,Female,1,Yes,No,40,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,117.64,152.64,6105.6,No
customer_6764,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,32.23,2288.33,No
customer_6765,Female,1,Yes,Yes,16,No,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,46.5,106.5,1704.0,No
customer_6766,Female,1,No,No,61,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,90.22,125.22,7638.42,No
customer_6767,Male,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,36.13,1011.64,No
customer_6768,Male,0,Yes,Yes,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,49.46,2819.22,No
customer_6769,Female,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,42.37,2923.53,No
customer_6770,Female,0,No,Yes,21,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,127.19,162.19,3405.99,No
customer_6771,Male,1,Yes,No,5,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,100,No
customer_6772,Male,0,Yes,No,25,No,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,37.08,77.08,1927.0,No
customer_6773,Female,1,Yes,Yes,38,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,40.31,83.55,3174.9,No
